373,35625,4056,207764,570,150599,10011,129,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,salesSkills,2,45,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,TmEIyiwpkStNzC4mXCuMwA==,NULL,NULL,NULL,NULL,NULL,S_Sel_short_3000US-ENG,RAW
374,35625,4056,207764,570,150599,10011,211,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,salesSkills,2,-1.45898273667416,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,2olif/b5AM1gUifziqiYnA==,NULL,NULL,NULL,NULL,NULL,S_Sel_short_3000US-ENG,SCORE
375,35640,4057,207764,570,150599,10035,211,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,OVERALL,0,0,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,vfEpII+gSRziWkQRaFkxoQ==,NULL,NULL,NULL,NULL,NULL,Corebiov2US-ENG,SCORE
379,35609,4058,207764,570,150599,12625,211,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,OVERALL,0,0,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,vfEpII+gSRziWkQRaFkxoQ==,NULL,NULL,NULL,NULL,NULL,Job Fit - Cust Srvc and Sales,SCORE
380,35675,4060,207764,325,150790,8516,128,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,Math Problem Solving - US,0,89.308912,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,ziOFQkF/wbVAjCgYDalYBQ==,NULL,NULL,NULL,NULL,NULL,Math Problem Solving - US,PERCENTILE
381,35675,4060,207764,325,150790,8516,129,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,Math Problem Solving - US,0,10.6666666666667,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,U7Mqpex+Gx5pjisdDBQhbg==,NULL,NULL,NULL,NULL,NULL,Math Problem Solving - US,RAW
382,35675,4060,207764,325,150790,8516,211,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,Math Problem Solving - US,0,1.22438280430845,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,xIq1AALEhNt3v5aj4U1n2A==,NULL,NULL,NULL,NULL,NULL,Math Problem Solving - US,SCORE
383,38092,4238,207765,356,152009,14709,128,1,assessment,0,,NULL,NULL,NULL,NULL,NULL,Proficiency,0,99.33,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,JdPstHvcBrVbv5ZnjCqItw==,NULL,NULL,NULL,NULL,NULL,Microsoft Outlook 2010 (adaptive),PERCENTILE
384,38092,4238,207765,356,152009,14709,211,1,assessment,0,,NULL,NULL,NULL,NULL,NULL,Proficiency,0,3.805716,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,l/xqevFzU+plgiHZEMSNLQ==,NULL,NULL,NULL,NULL,NULL,Microsoft Outlook 2010 (adaptive),SCORE
385,38090,4238,207765,356,152009,14709,128,1,assessment,0,Global Population,NULL,NULL,3.000000000,NULL,NULL,Microsoft Outlook 2010 (adaptive),2,99.325194,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,9qhZ0VKNqnX5lSbprWlWCg==,NULL,NULL,NULL,NULL,NULL,Microsoft Outlook 2010 (adaptive),PERCENTILE
386,38090,4238,207765,356,152009,14709,129,1,assessment,0,Global Population,NULL,NULL,3.000000000,NULL,NULL,Microsoft Outlook 2010 (adaptive),2,1.34286,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,T15OuvEukbEcBjAUD6NPQA==,NULL,NULL,NULL,NULL,NULL,Microsoft Outlook 2010 (adaptive),RAW
387,38090,4238,207765,356,152009,14709,211,1,assessment,0,Global Population,NULL,NULL,3.000000000,NULL,NULL,Microsoft Outlook 2010 (adaptive),2,3.805716,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,teyZhd2bZgzof4hnAVhM8A==,NULL,NULL,NULL,NULL,NULL,Microsoft Outlook 2010 (adaptive),SCORE
388,38091,4238,207765,356,152009,14709,129,1,assessment,0,Company Population,NULL,NULL,3.000000000,NULL,NULL,Microsoft Outlook 2010 (adaptive),3,1.34286,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,Ev+mezlECfd2LEm7HrvvjA==,NULL,NULL,NULL,NULL,NULL,Microsoft Outlook 2010 (adaptive),RAW
389,38091,4238,207765,356,152009,14709,211,1,assessment,0,Company Population,NULL,NULL,3.000000000,NULL,NULL,Microsoft Outlook 2010 (adaptive),3,3.805716,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,XI3lZ+kssc65K0yPqHlDvw==,NULL,NULL,NULL,NULL,NULL,Microsoft Outlook 2010 (adaptive),SCORE
390,37976,4267,207766,883,151685,9997,211,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,OVERALL,0,0,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,vfEpII+gSRziWkQRaFkxoQ==,NULL,NULL,NULL,NULL,NULL,C_3000v3US-ENGUS-ENG,SCORE
391,37969,4267,207766,883,151685,9997,128,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,customerFocus3,2,20.95912,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,w81hfT8pejllWSPIxeortQ==,NULL,NULL,NULL,NULL,NULL,C_3000v3US-ENGUS-ENG,PERCENTILE
392,37969,4267,207766,883,151685,9997,129,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,customerFocus3,2,49,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,Mf8uLSxUDdCEcqSRFSi6Cw==,NULL,NULL,NULL,NULL,NULL,C_3000v3US-ENGUS-ENG,RAW
393,37969,4267,207766,883,151685,9997,211,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,customerFocus3,2,-0.715712551693224,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,NMqoZkUoubtbYcRDrE4xmA==,NULL,NULL,NULL,NULL,NULL,C_3000v3US-ENGUS-ENG,SCORE
394,37968,4268,207766,883,151685,10035,211,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,OVERALL,0,0,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,vfEpII+gSRziWkQRaFkxoQ==,NULL,NULL,NULL,NULL,NULL,Corebiov2US-ENG,SCORE
395,37961,4268,207766,883,151685,10035,128,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,corebiov2,2,49.752846,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,TXlyTOr18uP+Y0WStgL8+w==,NULL,NULL,NULL,NULL,NULL,Corebiov2US-ENG,PERCENTILE
396,37961,4268,207766,883,151685,10035,129,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,corebiov2,2,19,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,RJ2Vj6QfpBIv8JIiiEH8WA==,NULL,NULL,NULL,NULL,NULL,Corebiov2US-ENG,RAW
397,37961,4268,207766,883,151685,10035,211,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,corebiov2,2,0.0746698239241874,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,EIPnKCU5DmPxutHyNFG7yQ==,NULL,NULL,NULL,NULL,NULL,Corebiov2US-ENG,SCORE
398,37960,4269,207766,883,151685,10577,211,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,OVERALL,0,0,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,vfEpII+gSRziWkQRaFkxoQ==,NULL,NULL,NULL,NULL,NULL,Conscientiousness,SCORE
399,37953,4269,207766,883,151685,10577,128,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,consretp2,2,45.790693,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,d9zBVsSyz6wGZmxmHgz7oQ==,NULL,NULL,NULL,NULL,NULL,Conscientiousness,PERCENTILE
400,37953,4269,207766,883,151685,10577,129,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,consretp2,2,26,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,JezYZQ7F+aanM6Nbw8LOjg==,NULL,NULL,NULL,NULL,NULL,Conscientiousness,RAW
401,37953,4269,207766,883,151685,10577,211,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,consretp2,2,-0.034421129233175,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,eBeTcIwQL14VUtZQyuLjeQ==,NULL,NULL,NULL,NULL,NULL,Conscientiousness,SCORE
402,37945,4270,207766,883,151685,11167,211,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,OVERALL,0,0,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,vfEpII+gSRziWkQRaFkxoQ==,NULL,NULL,NULL,NULL,NULL,RSA_Sales_Customer_Service_1-US,SCORE
403,37952,4271,207766,883,151685,9209,211,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,OVERALL,0,0,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,vfEpII+gSRziWkQRaFkxoQ==,NULL,NULL,NULL,NULL,NULL,Retail POQ - US English,SCORE
404,37930,4272,207766,202,150602,15363,211,1,assessment,0,NULL,NULL,NULL,NULL,NULL,NULL,Number Attempted,0,26,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,12LoUUoEwE/9vXba9S9PlA==,NULL,NULL,NULL,NULL,NULL,Count Out The Money - US,SCORE
405,37931,4272,207766,202,150602,15363,211,1,assessment,0,NULL,NULL,NULL,NULL,NULL,NULL,Number Incorrect,0,0,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,ykDJF9lHCApN5loL13I6sg==,NULL,NULL,NULL,NULL,NULL,Count Out The Money - US,SCORE
406,37932,4272,207766,202,150602,15363,211,1,assessment,0,NULL,NULL,NULL,NULL,NULL,NULL,Number Correct,0,26,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,F8thY2aH8yNcfA56yBciAA==,NULL,NULL,NULL,NULL,NULL,Count Out The Money - US,SCORE
407,37938,4272,207766,202,150602,15363,211,1,assessment,0,NULL,NULL,NULL,NULL,NULL,NULL,Accuracy,0,100,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,dGMW3sc6Gx28hvLYK5zAHw==,NULL,NULL,NULL,NULL,NULL,Count Out The Money - US,SCORE
408,37928,4272,207766,202,150602,15363,128,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,Count Out The Money - US,0,88.663599,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,eQHwlDleyZtd0iCu/Avm/A==,NULL,NULL,NULL,NULL,NULL,Count Out The Money - US,PERCENTILE
409,37928,4272,207766,202,150602,15363,129,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,Count Out The Money - US,0,13.1313131313131,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,YwIdbocUWZC1Ce35XFOJjg==,NULL,NULL,NULL,NULL,NULL,Count Out The Money - US,RAW
410,37928,4272,207766,202,150602,15363,211,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,Count Out The Money - US,0,1.22255969385485,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,3z1M/5KnJqN0xfHDJlEfrw==,NULL,NULL,NULL,NULL,NULL,Count Out The Money - US,SCORE
411,48059,4393,207767,376,152560,9670,128,1,assessment,0,,NULL,NULL,NULL,NULL,NULL,Proficiency,0,34.63,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,7rPV1PQ5fqQ1x+8rTbwt9Q==,NULL,NULL,NULL,NULL,NULL,Microsoft Windows 7 Desktop Administration,PERCENTILE
412,48059,4393,207767,376,152560,9670,211,1,assessment,0,,NULL,NULL,NULL,NULL,NULL,Proficiency,0,2.9652552,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,BJxRC21v/YDvKF75UAwGXw==,NULL,NULL,NULL,NULL,NULL,Microsoft Windows 7 Desktop Administration,SCORE
413,48058,4393,207767,376,152560,9670,128,1,assessment,0,Global Population,NULL,NULL,2.000000000,NULL,NULL,Microsoft Windows 7 Desktop Administration,2,34.627647,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,6iJWb0vurxg8BvN9d0gm0w==,NULL,NULL,NULL,NULL,NULL,Microsoft Windows 7 Desktop Administration,PERCENTILE
414,48058,4393,207767,376,152560,9670,129,1,assessment,0,Global Population,NULL,NULL,2.000000000,NULL,NULL,Microsoft Windows 7 Desktop Administration,2,-0.057908,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,cxvUAYkgoUsUiE6r0rpLUA==,NULL,NULL,NULL,NULL,NULL,Microsoft Windows 7 Desktop Administration,RAW
415,48058,4393,207767,376,152560,9670,211,1,assessment,0,Global Population,NULL,NULL,2.000000000,NULL,NULL,Microsoft Windows 7 Desktop Administration,2,2.9652552,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,Yx/J6Q5yHx/tMXIk2XRHlg==,NULL,NULL,NULL,NULL,NULL,Microsoft Windows 7 Desktop Administration,SCORE
416,48057,4393,207767,376,152560,9670,129,1,assessment,0,Company Population,NULL,NULL,2.000000000,NULL,NULL,Microsoft Windows 7 Desktop Administration,3,-0.057908,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,iCyAGwJg2zm3parBzNJhjw==,NULL,NULL,NULL,NULL,NULL,Microsoft Windows 7 Desktop Administration,RAW
417,48057,4393,207767,376,152560,9670,211,1,assessment,0,Company Population,NULL,NULL,2.000000000,NULL,NULL,Microsoft Windows 7 Desktop Administration,3,2.9652552,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,oWyakIliJP86bEHlox0Idg==,NULL,NULL,NULL,NULL,NULL,Microsoft Windows 7 Desktop Administration,SCORE
418,41623,4593,207768,629,150797,9997,211,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,OVERALL,0,0,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,vfEpII+gSRziWkQRaFkxoQ==,NULL,NULL,NULL,NULL,NULL,C_3000v3US-ENGUS-ENG,SCORE
419,41616,4593,207768,629,150797,9997,128,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,customerFocus3,2,5.4E-05,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,QO17Dw8vVkEWX6fmPNz04Q==,NULL,NULL,NULL,NULL,NULL,C_3000v3US-ENGUS-ENG,PERCENTILE
420,41616,4593,207768,629,150797,9997,129,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,customerFocus3,2,0,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,Zu2QshNx55wGbErf0L2v1g==,NULL,NULL,NULL,NULL,NULL,C_3000v3US-ENGUS-ENG,RAW
421,41616,4593,207768,629,150797,9997,211,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,customerFocus3,2,-8.83875576860401,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,autKBen2HMckesU9VDUifg==,NULL,NULL,NULL,NULL,NULL,C_3000v3US-ENGUS-ENG,SCORE
422,41615,4594,207768,629,150797,10011,211,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,OVERALL,0,0,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,vfEpII+gSRziWkQRaFkxoQ==,NULL,NULL,NULL,NULL,NULL,S_Sel_short_3000US-ENG,SCORE
423,41608,4594,207768,629,150797,10011,128,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,salesSkills,2,0.000346,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,Mh05XvCUkCuCPGm9tkZC1g==,NULL,NULL,NULL,NULL,NULL,S_Sel_short_3000US-ENG,PERCENTILE
424,41608,4594,207768,629,150797,10011,129,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,salesSkills,2,0,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,yccqfFzCp2dCMQaSQVAmLQ==,NULL,NULL,NULL,NULL,NULL,S_Sel_short_3000US-ENG,RAW
425,41608,4594,207768,629,150797,10011,211,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,salesSkills,2,-9.70789607982308,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,9IjD6s9TfSr7jaO8AZVKqg==,NULL,NULL,NULL,NULL,NULL,S_Sel_short_3000US-ENG,SCORE
426,41624,4595,207768,629,150797,10014,128,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,achievementDriveCountry,0,0,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,RCeXFS+mNj0RkbjzQIauJg==,NULL,NULL,NULL,NULL,NULL,SRS_DI_SAUS-ENG,PERCENTILE
427,41624,4595,207768,629,150797,10014,129,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,achievementDriveCountry,0,0,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,AYPHm2X3IYfN7MEppyMHnQ==,NULL,NULL,NULL,NULL,NULL,SRS_DI_SAUS-ENG,RAW
428,41624,4595,207768,629,150797,10014,211,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,achievementDriveCountry,0,-7.92488706034205,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,VyWTNx/FxpLuRIa5yA7VNg==,NULL,NULL,NULL,NULL,NULL,SRS_DI_SAUS-ENG,SCORE
429,41625,4595,207768,629,150797,10014,128,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,energyCountry,1,0,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,XyXZKQqWTO2hn/Gl7Jn6Gw==,NULL,NULL,NULL,NULL,NULL,SRS_DI_SAUS-ENG,PERCENTILE
430,41625,4595,207768,629,150797,10014,129,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,energyCountry,1,0,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,DGtXa9PvxKk/e1lqW5xoLw==,NULL,NULL,NULL,NULL,NULL,SRS_DI_SAUS-ENG,RAW
431,41625,4595,207768,629,150797,10014,211,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,energyCountry,1,-6.309799361991,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,C0jcAQw9G38a494GrylDVg==,NULL,NULL,NULL,NULL,NULL,SRS_DI_SAUS-ENG,SCORE
432,41627,4595,207768,629,150797,10014,128,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,independenceCountry,2,0.536441,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,3wUJ9hS4kDDlEJbe/Ulp0g==,NULL,NULL,NULL,NULL,NULL,SRS_DI_SAUS-ENG,PERCENTILE
433,41627,4595,207768,629,150797,10014,129,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,independenceCountry,2,0,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,HXNTiCPSlfMM0KpfA05Etg==,NULL,NULL,NULL,NULL,NULL,SRS_DI_SAUS-ENG,RAW
434,41627,4595,207768,629,150797,10014,211,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,independenceCountry,2,-2.13798550254246,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,3wmYwRYV7a1CDv2n/q6nxw==,NULL,NULL,NULL,NULL,NULL,SRS_DI_SAUS-ENG,SCORE
435,41628,4595,207768,629,150797,10014,128,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,influencePersuasionCountry,3,0,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,mo3lWjnqwafqoD9/YT7LKg==,NULL,NULL,NULL,NULL,NULL,SRS_DI_SAUS-ENG,PERCENTILE
436,41628,4595,207768,629,150797,10014,129,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,influencePersuasionCountry,3,0,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,DCPU0+x85+XyOZ6HHL40IQ==,NULL,NULL,NULL,NULL,NULL,SRS_DI_SAUS-ENG,RAW
437,41628,4595,207768,629,150797,10014,211,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,influencePersuasionCountry,3,-5.69725697941126,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,iYPv1uKtDeEVphHwGdOrWA==,NULL,NULL,NULL,NULL,NULL,SRS_DI_SAUS-ENG,SCORE
438,41626,4595,207768,629,150797,10014,128,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,initiativeCountry,4,0,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,tmtJOj+GL+RkFsn+octqvA==,NULL,NULL,NULL,NULL,NULL,SRS_DI_SAUS-ENG,PERCENTILE
439,41626,4595,207768,629,150797,10014,129,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,initiativeCountry,4,0,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,ZktFkKawappEN7UyFDMtiQ==,NULL,NULL,NULL,NULL,NULL,SRS_DI_SAUS-ENG,RAW
440,41626,4595,207768,629,150797,10014,211,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,initiativeCountry,4,-7.01205325790562,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,TEGHAI3/49d1jVkyw+11Bg==,NULL,NULL,NULL,NULL,NULL,SRS_DI_SAUS-ENG,SCORE
441,41629,4595,207768,629,150797,10014,128,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,resilienceCountry,5,0,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,g9XLLNT+vFz9iJKKt918EA==,NULL,NULL,NULL,NULL,NULL,SRS_DI_SAUS-ENG,PERCENTILE
442,41629,4595,207768,629,150797,10014,129,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,resilienceCountry,5,0,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,dp/R1xPhf2V7lYlLjTPsrg==,NULL,NULL,NULL,NULL,NULL,SRS_DI_SAUS-ENG,RAW
443,41629,4595,207768,629,150797,10014,211,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,resilienceCountry,5,-5.2350194905267,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,Sejz0NL12mqy2juSPqrjGQ==,NULL,NULL,NULL,NULL,NULL,SRS_DI_SAUS-ENG,SCORE
444,41630,4595,207768,629,150797,10014,128,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,selfConfidenceCountry,6,0,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,PLurn1ecM6rC8/ti7ph0tA==,NULL,NULL,NULL,NULL,NULL,SRS_DI_SAUS-ENG,PERCENTILE
445,41630,4595,207768,629,150797,10014,129,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,selfConfidenceCountry,6,0,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,m3kTDPGhZDafl2UwGTV2cw==,NULL,NULL,NULL,NULL,NULL,SRS_DI_SAUS-ENG,RAW
446,41630,4595,207768,629,150797,10014,211,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,selfConfidenceCountry,6,-7.3190596971764,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,8mEdu6CvrfQpVLk7PKHG6w==,NULL,NULL,NULL,NULL,NULL,SRS_DI_SAUS-ENG,SCORE
447,41632,4595,207768,629,150797,10014,128,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,Sales Drive,7,0,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,UbLmfG3qOMf5W5pnJHSwgA==,NULL,NULL,NULL,NULL,NULL,SRS_DI_SAUS-ENG,PERCENTILE
448,41632,4595,207768,629,150797,10014,129,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,Sales Drive,7,0,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,x/4nqBxJ1Jy2Q5lNuuRO4g==,NULL,NULL,NULL,NULL,NULL,SRS_DI_SAUS-ENG,RAW
449,41632,4595,207768,629,150797,10014,211,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,Sales Drive,7,-7.74025642893567,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,wMzNTE1PXQzFpDexa2Ry5A==,NULL,NULL,NULL,NULL,NULL,SRS_DI_SAUS-ENG,SCORE
450,41631,4595,207768,629,150797,10014,128,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,Confidence and Independence,8,0,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,XCPhnJMXR2ny/Vu3/OFGew==,NULL,NULL,NULL,NULL,NULL,SRS_DI_SAUS-ENG,PERCENTILE
451,41631,4595,207768,629,150797,10014,129,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,Confidence and Independence,8,0,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,a1seFDjHQ4XuXXG6fxp5xg==,NULL,NULL,NULL,NULL,NULL,SRS_DI_SAUS-ENG,RAW
452,41631,4595,207768,629,150797,10014,211,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,Confidence and Independence,8,-8.12964218756233,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,sIVk9XSsS/8GUVHkDVhd3w==,NULL,NULL,NULL,NULL,NULL,SRS_DI_SAUS-ENG,SCORE
453,41607,4596,207768,629,150797,10035,211,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,OVERALL,0,0,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,vfEpII+gSRziWkQRaFkxoQ==,NULL,NULL,NULL,NULL,NULL,Corebiov2US-ENG,SCORE
454,41600,4596,207768,629,150797,10035,128,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,corebiov2,2,27.654686,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,kT4geiUGySjU81mzyYoNUA==,NULL,NULL,NULL,NULL,NULL,Corebiov2US-ENG,PERCENTILE
455,41600,4596,207768,629,150797,10035,129,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,corebiov2,2,17,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,woCLLGCha5BoWi0fWf/QrA==,NULL,NULL,NULL,NULL,NULL,Corebiov2US-ENG,RAW
456,41600,4596,207768,629,150797,10035,211,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,corebiov2,2,-0.528474124219908,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,JTofHWECukDScXx6fs5cnw==,NULL,NULL,NULL,NULL,NULL,Corebiov2US-ENG,SCORE
457,41645,4597,207768,629,150797,8830,211,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,OVERALL,0,0,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,vfEpII+gSRziWkQRaFkxoQ==,NULL,NULL,NULL,NULL,NULL,Sales Index - Stress Tolerance,SCORE
458,41599,4598,207768,629,150797,9208,211,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,OVERALL,0,0,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,vfEpII+gSRziWkQRaFkxoQ==,NULL,NULL,NULL,NULL,NULL,IntermedSalesPot2009US-ENG,SCORE
459,41592,4598,207768,629,150797,9208,128,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,EntrySalesPotential,2,8.096728,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,XE43Qtv3JJ4ETIsHp67tQQ==,NULL,NULL,NULL,NULL,NULL,IntermedSalesPot2009US-ENG,PERCENTILE
460,41592,4598,207768,629,150797,9208,129,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,EntrySalesPotential,2,21,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,d6UsmDkWtg6f3HwXt4kacw==,NULL,NULL,NULL,NULL,NULL,IntermedSalesPot2009US-ENG,RAW
461,41592,4598,207768,629,150797,9208,211,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,EntrySalesPotential,2,-1.4534895808268,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,JKbc/eJa7lYvKXJqr5oOTQ==,NULL,NULL,NULL,NULL,NULL,IntermedSalesPot2009US-ENG,SCORE
